sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
OAT_P,135,40.1817,35,20,5095.936135,0.384454349,23.08084667,13537.67144
OAT_P,135,59.7067,35,20,5152.687403,0.403978306,23.36120218,13619.05744
OAT_P,135,58.4544,35,20,5149.047474,0.402726073,23.34322066,13613.83748
OAT_P,135,59.6795,35,20,5152.608343,0.403951108,23.36081162,13618.94406
OAT_P,135,41.1374,35,20,5098.713968,0.385409998,23.09456937,13541.65508
OAT_P,135,44.3742,35,20,5108.122035,0.388646625,23.14104593,13555.14702
OAT_P,135,40.2273,35,20,5096.068676,0.384499947,23.08150143,13537.86151
OAT_P,135,46.5363,35,20,5114.406384,0.39080861,23.17209108,13564.1593
OAT_P,135,41.1653,35,20,5098.795062,0.385437897,23.09496998,13541.77138
OAT_P,135,40.9507,35,20,5098.171307,0.385223308,23.09188859,13540.87686
OAT_P,135,58.9316,35,20,5150.434501,0.403203247,23.35007268,13615.82659
OAT_P,135,44.709,35,20,5109.095163,0.388981407,23.14585325,13556.54257
OAT_P,135,46.4801,35,20,5114.243033,0.390752413,23.17128412,13563.92504
OAT_P,135,51.1023,35,20,5127.677897,0.395374366,23.23765335,13583.19174
OAT_P,135,52.5271,35,20,5131.819213,0.39679909,23.25811176,13589.13073
OAT_P,135,44.3809,35,20,5108.141509,0.388653325,23.14114213,13555.17495
OAT_P,135,49.4792,35,20,5122.960202,0.393751352,23.21434759,13576.42618
OAT_P,135,43.7974,35,20,5106.445511,0.388069856,23.13276377,13552.74275
OAT_P,135,54.04,35,20,5136.216601,0.398311909,23.27983519,13595.43695
OAT_P,135,52.8172,35,20,5132.662416,0.397089174,23.26227725,13590.33996
OAT_P,135,40.6837,35,20,5097.395246,0.384956322,23.08805479,13539.76392
OAT_P,135,55.8118,35,20,5141.366506,0.400083614,23.3052761,13602.82234
OAT_P,135,49.7461,35,20,5123.735972,0.394018238,23.21817995,13577.5387
OAT_P,135,57.3038,35,20,5145.703146,0.401575534,23.32669943,13609.04144
OAT_P,135,55.0591,35,20,5139.178712,0.399330954,23.29446824,13599.68486
OAT_P,135,43.6624,35,20,5106.05312,0.387934863,23.13082534,13552.18003
OAT_P,135,42.0887,35,20,5101.479012,0.386361247,23.1082289,13545.62038
OAT_P,135,56.8497,35,20,5144.383261,0.401121459,23.3201791,13607.14861
OAT_P,135,48.2851,35,20,5119.489437,0.392557316,23.19720175,13571.44882
OAT_P,135,43.82,35,20,5106.5112,0.388092455,23.13308828,13552.83695
OAT_P,135,49.1643,35,20,5122.044916,0.393436469,23.209826,13575.11358
OAT_P,135,47.8727,35,20,5118.290757,0.392144938,23.19128018,13569.72981
OAT_P,135,40.5914,35,20,5097.126967,0.384864027,23.08672947,13539.37919
OAT_P,135,41.2835,35,20,5099.138621,0.38555609,23.09666719,13542.26407
OAT_P,135,50.1875,35,20,5125.018944,0.394459615,23.22451792,13579.37858
OAT_P,135,45.5445,35,20,5111.523623,0.389816863,23.15785003,13560.02518
OAT_P,135,53.7042,35,20,5135.240566,0.397976127,23.2750135,13594.03723
OAT_P,135,40.4352,35,20,5096.672957,0.384707836,23.08448663,13538.7281
OAT_P,135,58.0254,35,20,5147.800545,0.402297096,23.33706074,13612.04928
OAT_P,135,40.4812,35,20,5096.80666,0.384753833,23.08514713,13538.91984
OAT_P,135,53.7441,35,20,5135.356539,0.398016025,23.27558642,13594.20355
OAT_P,135,47.8769,35,20,5118.302965,0.392149138,23.19134048,13569.74732
OAT_P,135,55.9257,35,20,5141.697567,0.400197508,23.30691157,13603.29711
OAT_P,135,45.8432,35,20,5112.391823,0.390115547,23.162139,13561.27025
OAT_P,135,57.1386,35,20,5145.222976,0.401410343,23.32432735,13608.35283
OAT_P,135,54.4361,35,20,5137.367903,0.398707988,23.28552271,13597.08801
OAT_P,135,50.3752,35,20,5125.564511,0.394647305,23.22721307,13580.16097
OAT_P,135,46.1148,35,20,5113.181254,0.390387132,23.16603885,13562.40236
OAT_P,135,57.44,35,20,5146.099024,0.401711727,23.3286551,13609.60916
OAT_P,135,48.0734,35,20,5118.874111,0.392345628,23.19416199,13570.56639
OAT_P,135,54.5306,35,20,5137.642576,0.398802483,23.28687961,13597.48192
OAT_P,135,42.2317,35,20,5101.894655,0.38650424,23.1102822,13546.21645
OAT_P,135,48.2439,35,20,5119.369685,0.392516118,23.19661016,13571.27708
OAT_P,135,46.2265,35,20,5113.505921,0.390498826,23.16764273,13562.86796
OAT_P,135,49.9044,35,20,5124.196086,0.39417653,23.22045295,13578.19854
OAT_P,135,45.3086,35,20,5110.837957,0.389580975,23.15446279,13559.04188
OAT_P,135,46.6429,35,20,5114.716227,0.390915204,23.17362173,13564.60364
OAT_P,135,58.8418,35,20,5150.173489,0.403113452,23.34878326,13615.45228
OAT_P,135,46.5388,35,20,5114.41365,0.39081111,23.17212698,13564.16972
OAT_P,135,43.9625,35,20,5106.92539,0.388234947,23.13513441,13553.43094
OAT_P,135,44.6675,35,20,5108.974539,0.38893991,23.14525736,13556.36959
OAT_P,135,43.058,35,20,5104.296374,0.387330496,23.12214688,13549.66071
OAT_P,135,58.0439,35,20,5147.854317,0.402315595,23.33732637,13612.12639
OAT_P,135,53.8806,35,20,5135.75329,0.398152517,23.27754639,13594.77252
OAT_P,135,55.9193,35,20,5141.678965,0.400191108,23.30681967,13603.27043
OAT_P,135,41.8694,35,20,5100.841596,0.386141959,23.10508001,13544.70627
OAT_P,135,56.7199,35,20,5144.005985,0.400991666,23.31831533,13606.60757
OAT_P,135,51.1347,35,20,5127.77207,0.395406764,23.23811857,13583.3268
OAT_P,135,47.9373,35,20,5118.478523,0.392209535,23.19220776,13569.99908
OAT_P,135,59.2839,35,20,5151.458494,0.403555529,23.35513128,13617.29508
OAT_K,135,50,38.2108,20,5134.158822,0.396451299,23.261651,13587.1736
OAT_K,135,50,39.8514,20,5139.10743,0.397564777,23.28200029,13591.55591
OAT_K,135,50,37.4876,20,5131.977405,0.395960463,23.25268075,13585.24182
OAT_K,135,50,30.53,20,5110.990917,0.391238329,23.16638173,13566.65693
OAT_K,135,50,37.3629,20,5131.601267,0.395875828,23.25113402,13584.90872
OAT_K,135,50,39.9677,20,5139.45823,0.39764371,23.28344282,13591.86657
OAT_K,135,50,31.9425,20,5115.251497,0.392196995,23.18390176,13570.42995
OAT_K,135,50,30.8816,20,5112.051462,0.39147696,23.17074282,13567.59611
OAT_K,135,50,31.7942,20,5114.804174,0.392096343,23.18206231,13570.03381
OAT_K,135,50,32.7382,20,5117.651599,0.392737038,23.19377127,13572.55539
OAT_K,135,50,35.7169,20,5126.636371,0.394758686,23.23071776,13580.51199
OAT_K,135,50,37.7476,20,5132.761653,0.396136925,23.25590567,13585.93632
OAT_K,135,50,39.4552,20,5137.912356,0.397295876,23.27708599,13590.4976
OAT_K,135,50,35.7294,20,5126.674075,0.39476717,23.2308728,13580.54538
OAT_K,135,50,38.0728,20,5133.742567,0.396357639,23.25993931,13586.80498
OAT_K,135,50,30.0613,20,5109.577158,0.390920222,23.16056818,13565.40495
OAT_K,135,50,30.6531,20,5111.362228,0.391321877,23.16790861,13566.98575
OAT_K,135,50,31.5859,20,5114.17587,0.39195497,23.17947865,13569.47741
OAT_K,135,50,36.402,20,5128.702866,0.395223664,23.23921544,13582.342
OAT_K,135,50,35.5553,20,5126.148931,0.394649008,23.22871334,13580.08033
OAT_K,135,50,35.5151,20,5126.027674,0.394621724,23.22821472,13579.97295
OAT_K,135,50,34.5652,20,5123.162452,0.393977025,23.21643258,13577.43561
OAT_K,135,50,33.943,20,5121.285685,0.393554737,23.20871508,13575.77361
OAT_K,135,50,37.8873,20,5133.183036,0.39623174,23.25763845,13586.30948
OAT_K,135,50,32.636,20,5117.343329,0.392667674,23.19250363,13572.2824
OAT_K,135,50,33.8954,20,5121.142108,0.393522431,23.20812467,13575.64646
OAT_K,135,50,32.3945,20,5116.614883,0.392503768,23.18950817,13571.63731
OAT_K,135,50,32.6712,20,5117.449504,0.392691565,23.19294023,13572.37642
OAT_K,135,50,31.8858,20,5115.080471,0.392158512,23.18319848,13570.27849
OAT_K,135,50,33.0593,20,5118.620146,0.392954969,23.19775405,13573.4131
OAT_K,135,50,38.3509,20,5134.581411,0.396546386,23.26338874,13587.54783
OAT_K,135,50,37.9388,20,5133.338377,0.396266693,23.25827723,13586.44704
OAT_K,135,50,39.3756,20,5137.672255,0.397241851,23.27609867,13590.28497
OAT_K,135,50,36.6643,20,5129.494052,0.395401688,23.24246889,13583.04265
OAT_K,135,50,35.7234,20,5126.655977,0.394763097,23.23079838,13580.52935
OAT_K,135,50,34.4961,20,5122.954023,0.393930127,23.21557549,13577.25103
OAT_K,135,50,38.5163,20,5135.080314,0.396658643,23.26544029,13587.98964
OAT_K,135,50,37.4007,20,5131.715285,0.395901483,23.25160288,13585.00969
OAT_K,135,50,33.6331,20,5120.350922,0.393344408,23.20487122,13574.94582
OAT_K,135,50,37.2666,20,5131.310794,0.395810469,23.24993956,13584.65149
OAT_K,135,50,36.0183,20,5127.545496,0.394963246,23.23445619,13581.31707
OAT_K,135,50,30.3078,20,5110.320686,0.391087522,23.16362566,13566.0634
OAT_K,135,50,31.0648,20,5112.604055,0.391601299,23.17301515,13568.08547
OAT_K,135,50,34.9681,20,5124.377736,0.394250474,23.22142997,13578.51182
OAT_K,135,50,35.928,20,5127.273121,0.39490196,23.23333615,13581.07587
OAT_K,135,50,32.1013,20,5115.730492,0.392304773,23.18587144,13570.85413
OAT_K,135,50,35.5915,20,5126.258122,0.394673577,23.22916235,13580.17702
OAT_K,135,50,33.6015,20,5120.255605,0.393322961,23.20447927,13574.86141
OAT_K,135,50,34.815,20,5123.915934,0.394146565,23.21953099,13578.10286
OAT_K,135,50,35.3123,20,5125.41596,0.394484083,23.22569928,13579.43123
OAT_K,135,50,32.3848,20,5116.585624,0.392497185,23.18938785,13571.6114
OAT_K,135,50,35.6989,20,5126.582077,0.394746469,23.2304945,13580.46391
OAT_K,135,50,34.2528,20,5122.220148,0.393764999,23.21255771,13576.60114
OAT_K,135,50,34.3365,20,5122.472615,0.393821806,23.21359588,13576.82471
OAT_K,135,50,35.3319,20,5125.47508,0.394497386,23.22594239,13579.48359
OAT_K,135,50,33.1724,20,5118.961294,0.39303173,23.1991569,13573.71521
OAT_K,135,50,35.8525,20,5127.045387,0.394850718,23.23239968,13580.8742
OAT_K,135,50,38.1123,20,5133.861712,0.396384447,23.26042925,13586.91049
OAT_K,135,50,38.4086,20,5134.755454,0.396585547,23.26410443,13587.70196
OAT_K,135,50,38.1052,20,5133.840296,0.396379629,23.26034119,13586.89153
OAT_K,135,50,30.6234,20,5111.272643,0.39130172,23.16754022,13566.90642
OAT_K,135,50,33.5428,20,5120.078546,0.393283121,23.20375118,13574.70461
OAT_K,135,50,33.7907,20,5120.826297,0.393451371,23.20682602,13575.36679
OAT_K,135,50,30.7019,20,5111.509425,0.391354998,23.1685139,13567.1161
OAT_K,135,50,38.185,20,5134.081,0.396433789,23.26133099,13587.10468
OAT_K,135,50,38.5126,20,5135.069153,0.396656132,23.2653944,13587.97976
OAT_K,135,50,37.9045,20,5133.234917,0.396243413,23.25785179,13586.35542
OAT_K,135,50,38.2334,20,5134.226991,0.396466638,23.26193132,13587.23397
OAT_K,135,50,32.8749,20,5118.063933,0.392829816,23.19546684,13572.92054
OAT_K,135,50,34.3406,20,5122.484982,0.393824589,23.21364674,13576.83566
OAT_K,135,50,39.6264,20,5138.428753,0.397412069,23.27920948,13590.9549
OAT_K,135,50,36.9996,20,5130.505431,0.395629256,23.24662781,13583.93829
OAT_K,135,50,35.5271,20,5126.06387,0.394629868,23.22836356,13580.005
OAT_K,135,50,31.9686,20,5115.330223,0.392214709,23.18422549,13570.49966
OAT_K,135,50,33.8791,20,5121.092941,0.393511368,23.20792249,13575.60292
OAT_K,135,50,39.7849,20,5138.906843,0.397519643,23.28117545,13591.37828
OAT_K,135,50,37.0957,20,5130.795301,0.395694479,23.24781979,13584.19499
OAT_K,135,50,33.8704,20,5121.066699,0.393505463,23.20781458,13575.57968
OAT_K,135,50,30.9116,20,5112.141952,0.391497321,23.17111493,13567.67624
OAT_K,135,50,33.553,20,5120.109313,0.393290044,23.20387769,13574.73186
OAT_K,135,50,34.0957,20,5121.746281,0.393658375,23.21060911,13576.1815
OAT_K,135,50,37.8009,20,5132.922424,0.3961731,23.25656678,13586.07869
OAT_K,135,50,39.7163,20,5138.699922,0.397473085,23.28032456,13591.19504
OAT_K,135,50,30.9888,20,5112.374813,0.391549717,23.17207248,13567.88246
OAT_K,135,50,37.9007,20,5133.223455,0.396240834,23.25780466,13586.34527
OAT_K,135,50,38.853,20,5136.095916,0.396887162,23.26961657,13588.88902
OAT_K,135,50,37.6975,20,5132.610535,0.396102922,23.25528425,13585.80249
OAT_K,135,50,34.0656,20,5121.655489,0.393637946,23.21023576,13576.10109
OAT_K,135,50,34.3918,20,5122.639419,0.393859338,23.2142818,13576.97243
OAT_K,135,50,34.0571,20,5121.62985,0.393632177,23.21013033,13576.07839
OAT_K,135,50,34.7627,20,5123.758179,0.394111069,23.21888228,13577.96316
OAT_K,135,50,31.1835,20,5112.962095,0.39168186,23.17448745,13568.40253
OAT_K,135,50,30.1576,20,5109.867631,0.390985581,23.16176264,13565.66219
OAT_K,135,50,34.8881,20,5124.136429,0.394196178,23.22043769,13578.29813
OAT_K,135,50,37.0947,20,5130.792285,0.395693801,23.24780739,13584.19231
OAT_K,135,50,30.7473,20,5111.646367,0.391385811,23.16907702,13567.23737
OAT_K,135,50,39.6574,20,5138.52226,0.397433109,23.27959399,13591.03771
OAT_K,135,50,31.3764,20,5113.543947,0.391812782,23.1768801,13568.9178
OAT_K,135,50,35.0481,20,5124.619043,0.39430477,23.22242226,13578.72551
OAT_K,135,50,34.5274,20,5123.048435,0.39395137,23.21596372,13577.33464
OAT_K,135,50,33.231,20,5119.138051,0.393071502,23.19988375,13573.87174
OAT_K,135,50,37.9986,20,5133.518755,0.396307279,23.25901897,13586.60678
OAT_K,135,50,37.0188,20,5130.563344,0.395642287,23.24686596,13583.98957
OAT_K,135,50,33.6668,20,5120.452572,0.39336728,23.20528922,13575.03583
OAT_K,135,50,37.0276,20,5130.589888,0.39564826,23.24697511,13584.01308
OAT_K,135,50,39.6365,20,5138.459218,0.397418924,23.27933476,13590.98188
OAT_K,135,50,39.3862,20,5137.704228,0.397249045,23.27623015,13590.31329
OAT_K,135,50,37.945,20,5133.357079,0.396270901,23.25835414,13586.46361
OAT_K,135,50,32.3324,20,5116.427568,0.392461621,23.18873791,13571.47143
OAT_K,135,50,34.7114,20,5123.603441,0.394076251,23.21824598,13577.82613
OAT_K,135,50,31.6597,20,5114.398476,0.392005058,23.18039403,13569.67454
OAT_K,135,50,35.2118,20,5125.112818,0.394415874,23.22445272,13579.16278
OAT_K,135,50,33.275,20,5119.27077,0.393101365,23.2004295,13573.98927
OAT_K,135,50,37.8938,20,5133.202642,0.396236151,23.25771907,13586.32684
OAT_K,135,50,31.9241,20,5115.195996,0.392184507,23.18367353,13570.3808
OAT_K,135,50,32.3238,20,5116.401627,0.392455784,23.18863124,13571.44846
OAT_K,135,50,34.8331,20,5123.97053,0.394158849,23.21975549,13578.15121
OAT_K,135,50,31.8186,20,5114.877772,0.392112904,23.18236496,13570.09899
OAT_K,135,50,38.0313,20,5133.617389,0.396329473,23.25942456,13586.69413
OAT_K,135,50,38.6963,20,5135.623255,0.396780809,23.26767293,13588.47045
OAT_K,135,50,35.9069,20,5127.209476,0.394887639,23.23307444,13581.01951
OAT_K,135,50,37.9338,20,5133.323296,0.396263299,23.25821522,13586.43369
OAT_K,135,50,32.8105,20,5117.86968,0.392786108,23.19466805,13572.74852
OAT_K,135,50,36.8221,20,5129.97003,0.395508787,23.24442618,13583.46416
OAT_K,135,50,37.652,20,5132.473291,0.396072041,23.25471989,13585.68095
OAT_K,135,50,37.2667,20,5131.311095,0.395810537,23.2499408,13584.65176
OAT_K,135,50,32.4774,20,5116.864937,0.392560032,23.19053642,13571.85875
OAT_K,135,50,35.9439,20,5127.32108,0.394912751,23.23353337,13581.11834
OAT_K,135,50,30.5401,20,5111.021382,0.391245184,23.166507,13566.68391
OAT_K,135,50,30.5665,20,5111.101013,0.391263102,23.16683446,13566.75443
OAT_K,135,50,30.5008,20,5110.902839,0.391218511,23.16601954,13566.57893
OAT_K,135,50,31.5495,20,5114.066075,0.391930265,23.17902716,13569.38018
OAT_K,135,50,34.5032,20,5122.975439,0.393934946,23.21566356,13577.27
OAT_K,135,50,34.4905,20,5122.937132,0.393926326,23.21550603,13577.23607
OAT_K,135,50,32.0244,20,5115.498535,0.39225258,23.18491761,13570.64872
OAT_K,135,50,36.907,20,5130.226118,0.395566408,23.24547924,13583.69094
OAT_K,135,50,32.4176,20,5116.68456,0.392519446,23.18979469,13571.69902
OAT_K,135,50,39.0947,20,5136.824965,0.397051204,23.27261451,13589.53464
OAT_K,135,50,37.8099,20,5132.949571,0.396179208,23.25667841,13586.10273
OAT_K,135,50,31.5248,20,5113.991572,0.391913501,23.17872079,13569.3142
OAT_K,135,50,31.8138,20,5114.863294,0.392109646,23.18230542,13570.08617
OAT_K,135,50,32.6669,20,5117.436534,0.392688646,23.1928869,13572.36494
OAT_K,135,50,36.9307,20,5130.297605,0.395582494,23.2457732,13583.75424
OAT_K,135,50,35.5613,20,5126.167029,0.39465308,23.22878777,13580.09635
OAT_K,135,50,39.0317,20,5136.634936,0.397008446,23.27183309,13589.36636
OAT_K,135,50,30.7927,20,5111.783309,0.391416624,23.16964014,13567.35864
OAT_K,135,50,33.3666,20,5119.547067,0.393163534,23.20156567,13574.23395
OAT_K,135,50,39.7908,20,5138.924639,0.397523648,23.28124863,13591.39404
OAT_K,135,50,30.5926,20,5111.179739,0.391280816,23.16715819,13566.82414
OAT_K,135,50,34.9309,20,5124.265528,0.394225226,23.22096856,13578.41245
OAT_K,135,50,33.4689,20,5119.855639,0.393232965,23.20283455,13574.50721
OAT_K,135,50,33.4042,20,5119.660481,0.393189053,23.20203204,13574.33439
OAT_K,135,50,35.9886,20,5127.455911,0.394943089,23.23408781,13581.23774
OAT_K,135,50,30.3288,20,5110.384029,0.391101774,23.16388613,13566.11949
OAT_K,135,50,32.9894,20,5118.409303,0.392907527,23.19688705,13573.22639
OAT_K,135,50,32.4074,20,5116.653794,0.392512523,23.18966817,13571.67177
OAT_K,135,50,35.2428,20,5125.206324,0.394436913,23.22483723,13579.24559
OAT_K,135,50,30.2333,20,5110.095968,0.391036958,23.16270159,13565.86439
OAT_K,135,50,35.7272,20,5126.66744,0.394765676,23.23084552,13580.5395
OAT_K,135,50,37.0014,20,5130.51086,0.395630478,23.24665013,13583.9431
OAT_K,135,50,32.8852,20,5118.095001,0.392836807,23.19559459,13572.94805
OAT_K,135,50,30.8127,20,5111.843636,0.391430198,23.16988821,13567.41207
OAT_K,135,50,39.5436,20,5138.179,0.397355873,23.27818247,13590.73373
OAT_K,135,50,30.1412,20,5109.818163,0.39097445,23.16155922,13565.61838
OAT_K,135,50,33.1629,20,5118.932638,0.393025282,23.19903906,13573.68983
OAT_K,135,50,35.585,20,5126.238516,0.394669165,23.22908173,13580.15966
OAT_K,135,50,39.1269,20,5136.922091,0.397073058,23.2730139,13589.62065
OAT_K,135,50,30.4224,20,5110.666358,0.391165301,23.1650471,13566.36951
OAT_K,135,50,32.2443,20,5116.161828,0.392401827,23.18764515,13571.2361
OAT_K,135,50,37.9444,20,5133.355269,0.396270493,23.25834669,13586.462
OAT_K,135,50,38.7819,20,5135.881454,0.396838906,23.26873468,13588.6991
OAT_K,135,50,30.5755,20,5111.12816,0.39126921,23.16694609,13566.77847
OAT_K,135,50,39.9919,20,5139.531225,0.397660135,23.28374299,13591.93121
OAT_K,135,50,33.1731,20,5118.963405,0.393032205,23.19916558,13573.71708
OAT_K,135,50,34.3635,20,5122.554056,0.393840131,23.21393078,13576.89683
OAT_K,135,50,34.7131,20,5123.608569,0.394077405,23.21826706,13577.83067
OAT_K,135,50,38.9906,20,5136.510964,0.396980551,23.2713233,13589.25657
OAT_K,135,50,30.3493,20,5110.445864,0.391115688,23.1641404,13566.17425
OAT_K,135,50,33.1955,20,5119.030971,0.393047408,23.19944342,13573.77691
OAT_K,135,50,33.2195,20,5119.103363,0.393063697,23.19974111,13573.84102
OAT_K,135,50,34.2468,20,5122.20205,0.393760927,23.21248328,13576.58511
OAT_K,135,50,35.1576,20,5124.949332,0.394379088,23.22378045,13579.018
OAT_K,135,50,35.6393,20,5126.402303,0.394706019,23.22975524,13580.3047
OAT_K,135,50,39.5252,20,5138.123499,0.397343385,23.27795424,13590.68458
OAT_K,135,50,39.4122,20,5137.782653,0.397266691,23.27655264,13590.38274
OAT_K,135,50,37.0003,20,5130.507542,0.395629731,23.24663649,13583.94016
OAT_K,135,50,30.6234,20,5111.272643,0.39130172,23.16754022,13566.90642
OAT_K,135,50,36.288,20,5128.359003,0.395146292,23.23780143,13582.03749
OAT_K,135,50,32.9819,20,5118.386681,0.392902437,23.19679402,13573.20635
OAT_K,135,50,33.0308,20,5118.53418,0.392935626,23.19740055,13573.33697
OAT_K,135,50,32.4507,20,5116.784401,0.392541911,23.19020525,13571.78743
OAT_K,135,50,32.2419,20,5116.154589,0.392400198,23.18761538,13571.22969
OAT_K,135,50,39.5206,20,5138.109624,0.397340263,23.27789719,13590.67229
OAT_K,135,50,36.0808,20,5127.734017,0.395005665,23.23523142,13581.48402
OAT_K,135,50,38.3367,20,5134.538579,0.396536748,23.26321261,13587.5099
OAT_K,135,50,39.4921,20,5138.023659,0.39732092,23.27754369,13590.59616
OAT_K,135,50,32.4887,20,5116.899022,0.392567702,23.19067658,13571.88894
OAT_K,135,50,37.8248,20,5132.994515,0.396189321,23.25686323,13586.14253
OAT_K,135,50,39.148,20,5136.985736,0.397087378,23.27327562,13589.67701
OAT_K,135,50,31.6133,20,5114.258518,0.391973566,23.17981851,13569.5506
OAT_Zn,135,50,35,25.8884,5129.051002,0.396981903,23.25981713,17187.6908
OAT_Zn,135,50,35,15.6175,5121.067446,0.392255345,23.19355011,10892.49326
OAT_Zn,135,50,35,11.0985,5117.554833,0.39017575,23.16439389,8122.72647
OAT_Zn,135,50,35,23.9568,5127.549572,0.396093002,23.2473546,16003.78252
OAT_Zn,135,50,35,26.1925,5129.287379,0.397121847,23.26177915,17374.07851
OAT_Zn,135,50,35,18.5223,5123.325343,0.393592103,23.21229165,12672.89126
OAT_Zn,135,50,35,29.1118,5131.556546,0.398465277,23.28061424,19163.36379
OAT_Zn,135,50,35,10.4196,5117.027125,0.389863327,23.16001368,7706.61789
OAT_Zn,135,50,35,18.2946,5123.148352,0.393487318,23.21082254,12533.33032
OAT_Zn,135,50,35,25.8846,5129.048048,0.396980155,23.25979261,17185.36172
OAT_Zn,135,50,35,14.8041,5120.435191,0.391881027,23.18830212,10393.94749
OAT_Zn,135,50,35,25.0319,5128.385246,0.396587751,23.25429106,16662.72836
OAT_Zn,135,50,35,14.075,5119.868463,0.391545503,23.18359803,9947.070538
OAT_Zn,135,50,35,25.0591,5128.406388,0.396600268,23.25446655,16679.39967
OAT_Zn,135,50,35,10.9593,5117.446633,0.390111691,23.16349578,8037.408581
OAT_Zn,135,50,35,12.7276,5118.821131,0.390925444,23.17490471,9121.227703
OAT_Zn,135,50,35,10.3438,5116.968206,0.389828445,23.15952463,7660.158867
OAT_Zn,135,50,35,17.1574,5122.264408,0.392963991,23.20348542,11836.3224
OAT_Zn,135,50,35,29.5951,5131.932215,0.398687687,23.28373245,19459.58603
OAT_Zn,135,50,35,28.9809,5131.454798,0.398405039,23.27976968,19083.13311
OAT_Zn,135,50,35,25.4047,5128.675023,0.39675931,23.25669633,16891.2234
OAT_Zn,135,50,35,17.7102,5122.694099,0.393218383,23.20705204,12175.14228
OAT_Zn,135,50,35,26.8501,5129.79853,0.397424467,23.26602194,17777.13199
OAT_Zn,135,50,35,13.1022,5119.112307,0.391097831,23.1773216,9350.825985
OAT_Zn,135,50,35,21.1501,5125.367928,0.394801388,23.229246,14283.51156
OAT_Zn,135,50,35,23.3594,5127.085214,0.395818085,23.24350022,15637.62658
OAT_Zn,135,50,35,19.76,5124.287405,0.394161679,23.22027719,13431.49722
OAT_Zn,135,50,35,15.7809,5121.194456,0.39233054,23.19460436,10992.64371
OAT_Zn,135,50,35,29.0596,5131.515971,0.398441255,23.28027745,19131.36959
OAT_Zn,135,50,35,12.6982,5118.798278,0.390911915,23.17471503,9103.207977
OAT_Zn,135,50,35,29.888,5132.159886,0.398822476,23.28562222,19639.10909
OAT_Zn,135,50,35,13.9137,5119.743084,0.391471275,23.18255733,9848.207209
OAT_Zn,135,50,35,16.4941,5121.748826,0.392658747,23.19920586,11429.7753
OAT_Zn,135,50,35,28.9815,5131.455264,0.398405315,23.27977356,19083.50086
OAT_Zn,135,50,35,29.5076,5131.864201,0.39864742,23.28316791,19405.95589
OAT_Zn,135,50,35,10.0494,5116.739369,0.389692965,23.15762518,7479.716437
OAT_Zn,135,50,35,29.9946,5132.242746,0.398871532,23.28630999,19704.44592
OAT_Zn,135,50,35,25.88,5129.044473,0.396978038,23.25976293,17182.54231
OAT_Zn,135,50,35,24.1802,5127.723221,0.396195808,23.24879596,16140.70792
OAT_Zn,135,50,35,21.4474,5125.599019,0.394938203,23.23116415,14465.73145
OAT_Zn,135,50,35,17.8579,5122.808906,0.393286353,23.20800499,12265.66996
OAT_Zn,135,50,35,15.7537,5121.173314,0.392318023,23.19442886,10975.9724
OAT_Zn,135,50,35,22.7013,5126.573674,0.395515234,23.23925422,15234.26665
OAT_Zn,135,50,35,10.4088,5117.018731,0.389858357,23.159944,7699.998399
OAT_Zn,135,50,35,21.4015,5125.563341,0.39491708,23.23086801,14437.59861
OAT_Zn,135,50,35,20.7866,5125.08538,0.39463411,23.22690073,14060.71665
OAT_Zn,135,50,35,15.8645,5121.259439,0.392369012,23.19514374,11043.88348
OAT_Zn,135,50,35,20.2553,5124.672401,0.394389611,23.22347282,13735.07445
OAT_Zn,135,50,35,20.2566,5124.673412,0.394390209,23.22348121,13735.87124
OAT_Zn,135,50,35,23.8468,5127.464069,0.396042381,23.24664489,15936.36177
OAT_Zn,135,50,35,13.1735,5119.167728,0.391130643,23.17778162,9394.526887
OAT_Zn,135,50,35,15.9034,5121.289675,0.392386913,23.19539472,11067.7259
OAT_Zn,135,50,35,19.9886,5124.465096,0.394266879,23.22175209,13571.60979
OAT_Zn,135,50,35,11.8316,5118.124671,0.390513115,23.16912379,8572.055089
OAT_Zn,135,50,35,26.4994,5129.525932,0.397263079,23.26375925,17562.18239
OAT_Zn,135,50,35,14.3642,5120.093257,0.39167859,23.18546392,10124.32581
OAT_Zn,135,50,35,22.6342,5126.521517,0.395484355,23.23882129,15193.14
OAT_Zn,135,50,35,15.6906,5121.124266,0.392288985,23.19402175,10937.29741
OAT_Zn,135,50,35,18.8681,5123.594133,0.393751236,23.21452272,12884.83756
OAT_Zn,135,50,35,23.0293,5126.828628,0.395666176,23.24137044,15435.30305
OAT_Zn,135,50,35,19.9202,5124.411929,0.394235402,23.22131078,13529.68634
OAT_Zn,135,50,35,27.0388,5129.945206,0.397511305,23.26723941,17892.78921
OAT_Zn,135,50,35,29.038,5131.499182,0.398431315,23.28013809,19118.1306
OAT_Zn,135,50,35,21.0374,5125.280327,0.394749525,23.22851887,14214.43595
OAT_Zn,135,50,35,20.1207,5124.567777,0.39432767,23.22260439,13652.57597
OAT_Zn,135,50,35,27.3636,5130.197673,0.397660774,23.269335,18091.86428
OAT_Zn,135,50,35,13.4233,5119.361897,0.391245598,23.17939331,9547.633269
